list_name,name,label,country,state,province,district
facilities,18560,Nyanzenda,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18561,Sima,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18562,Sogoso,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18563,Sukuma,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18564,Tunyenye,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18565,Yozu,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18566,Sengerema Sec,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18568,Kagunga,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18569,Katunguru,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18570,Kome,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18571,Mwangika,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18572,Nyakalilo,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18573,Nyehunge,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18574,Bupambwa,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18575,Kasisa,Tanzania,Tanzania,Mwanza,Sengerema
facilities,18577,Bugorola,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18578,Bugula,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18579,Bukiko,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18580,Bukondo,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18581,Bukonyo,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18582,Busangu Mugu,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18583,Busumba,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18584,Buzegwe,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18585,Chifule,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18586,Gallu,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18587,Hamkoko,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18588,Igara,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18589,Irugwa,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18590,Kamasi,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18591,Kaseni,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18592,Kigara,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18593,Kweru,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18594,Muhula,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18595,Mukunu,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18596,Muruseni,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18597,Murutilima,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18598,Murutunguru,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18599,Nyamagondo,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18600,Nyamanga,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18601,Rubya,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18602,Sizu,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18603,Bwisya,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18604,Kagunguli,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18605,Muriti,Tanzania,Tanzania,Mwanza,Ukerewe
facilities,18607,Bugulula,Tanzania,Tanzania,Geita,Geita DC
facilities,18608,Bukondo,Tanzania,Tanzania,Geita,Geita DC
facilities,18609,Bukwimba,Tanzania,Tanzania,Geita,Geita DC
facilities,18610,Bulela,Tanzania,Tanzania,Geita,Geita DC
